,BCH-USD,BTC-USD,ETH-USD,LTC-USD,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2018-09-11 11:30:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27342.53845811593,70387.361742046,-12.801369197797802,97729.90020016194,0.0
2018-09-11 11:31:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27364.160998882493,70231.1146366479,-134.62456463154464,97595.27563553039,0.0
2018-09-11 11:32:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27373.134114971675,70179.67120864632,-42.47031191239272,97552.805323618,0.0
2018-09-11 11:33:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27375.482525680243,70172.56673425916,-4.756063678594085,97548.0492599394,0.0
2018-09-11 11:34:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27375.67518674764,70167.89580678465,-4.478266407102753,97543.5709935323,0.0
2018-09-11 11:35:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27375.449521357994,70178.46808426907,10.34661209477474,97553.91760562707,0.0
2018-09-11 11:36:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27369.28965748522,70220.72520772276,36.09725958091726,97590.01486520798,0.0
2018-09-11 11:37:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27366.104593862532,70261.72089620215,37.81062485670486,97627.82549006469,0.0
2018-09-11 11:38:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27369.28745719706,70257.07880333975,-1.4592295278685306,97626.36626053682,0.0
2018-09-11 11:39:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27381.638297976286,70208.69997205147,-36.027990509053524,97590.33827002776,0.0
2018-09-11 11:40:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27380.263576046287,70204.38160050206,-5.693093479407637,97584.64517654835,0.0
2018-09-11 11:41:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27388.484268170214,70175.764596301,-20.396312077143165,97564.24886447121,0.0
2018-09-11 11:42:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27386.982411672405,70195.41573195923,18.149279160418182,97582.39814363164,0.0
2018-09-11 11:43:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27375.531550018713,70287.73049176902,80.86389815609651,97663.26204178773,0.0
2018-09-11 11:44:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27367.040086598063,70351.34454930168,55.12259411200659,97718.38463589974,0.0
2018-09-11 11:45:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27365.57154342209,70351.84914924687,-0.9639432307712235,97717.42069266897,0.0
2018-09-11 11:46:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27365.879237472473,70376.0464057113,24.504950514803728,97741.92564318377,0.0
2018-09-11 11:47:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27360.206217988976,70383.13222337516,1.4127981803662222,97743.33844136413,0.0
2018-09-11 11:48:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27366.069389252123,70322.02394786406,-55.2451042479564,97688.09333711618,0.0
2018-09-11 11:49:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27373.576162453435,70307.8112682012,-6.705906461541411,97681.38743065463,0.0
2018-09-11 11:50:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27369.627364425192,70306.41213742041,-5.34792880902895,97676.0395018456,0.0
2018-09-11 11:51:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27369.356284128866,70303.16967622073,-3.51354149600549,97672.5259603496,0.0
2018-09-11 11:52:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27369.407199755908,70303.14421840721,0.025457813528050082,97672.55141816312,0.0
2018-09-11 11:53:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27368.78741107884,70305.85728906207,2.093281977802617,97674.64470014091,0.0
2018-09-11 11:54:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27368.570546841787,70304.7164166557,-1.357736643412621,97673.28696349749,0.0
2018-09-11 11:55:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27367.93535614769,70303.56664340846,-1.7849639413463356,97671.50199955615,0.0
2018-09-11 11:56:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27365.34006831245,70307.81681840519,1.6548871614871283,97673.15688671764,0.0
2018-09-11 11:57:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27359.826396574514,70316.88201357887,3.55152343575104,97676.70841015338,0.0
2018-09-11 11:58:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27354.040544396208,70375.05774966888,52.38988391170962,97729.09829406509,0.0
2018-09-11 11:59:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27352.725848245405,70392.18866964188,15.816223822204647,97744.91451788729,0.0
2018-09-11 12:00:00,10.903203470000012,10.008892882500001,-10.4031542225,-10.623183037499999,27351.39324078984,70397.4596774291,3.938400331645968,97748.85291821894,0.0
2018-09-11 12:01:00,10.903203470000012,9.585883932500002,-10.4031542225,-9.623183037499999,30058.230880675197,67706.97562232541,16.353584781661286,97765.2065030006,1.3535776513453752
2018-09-11 12:02:00,10.903203470000012,9.404471190000002,-10.4031542225,-8.623183037499999,31247.48452650632,66526.14894242825,8.426965933969603,97773.63346893457,0.5958343838180687
